estate,debts,wills,husband,wives,father,mother,sons,daughters,brothers_m,sisters_m,grandfather,grandmother,share_husband,share_wife,share_father,share_mother,share_sons,share_daughters
107970,20621,15068.47,1,0,0,1,1,0,1,1,1,0,18070.13,0.0,0.0,12046.75,42163.64,0.0
181270,13699,48643.1,1,0,1,1,1,1,1,1,1,0,29731.97,0.0,19821.32,19821.32,33035.53,16517.76
181239,37800,14933.31,1,0,1,0,0,1,0,1,1,1,32126.42,0.0,21417.61,0.0,0.0,64252.85
67377,15645,14165.69,1,0,0,0,0,0,1,1,1,1,18783.15,0.0,0.0,0.0,0.0,0.0
79402,9197,3733.86,1,0,1,1,1,0,0,0,0,0,16617.78,0.0,11078.52,11078.52,27696.31,0.0
123150,34401,27483.05,0,0,1,1,1,1,1,1,0,0,0.0,0.0,10210.99,10210.99,27229.31,13614.66
96138,13841,5262.02,1,0,1,1,1,0,0,1,0,0,19258.74,0.0,12839.16,12839.16,32097.91,0.0
198756,49075,4378.89,0,0,0,1,1,1,1,0,0,1,0.0,0.0,0.0,24217.02,80723.39,40361.7
156789,31970,32223.3,0,1,0,1,1,1,1,0,1,1,0.0,11574.46,0.0,15432.62,49191.47,16397.16
185222,17682,37938.35,1,0,1,0,1,0,1,1,0,0,32400.41,0.0,21600.27,0.0,75600.96,0.0
99519,24365,23279.93,0,0,0,0,1,0,1,1,0,1,0.0,0.0,0.0,0.0,51874.07,0.0
121454,10447,3569.48,1,0,1,0,1,1,0,1,1,1,26859.38,0.0,17906.25,0.0,25068.75,37603.13
160987,39482,26428.21,0,0,1,1,1,1,0,1,1,0,0.0,0.0,15846.13,15846.13,25353.81,38030.72
104522,28375,11136.34,1,0,1,1,1,1,0,1,0,1,16252.67,0.0,10835.11,10835.11,18058.52,9029.26
123877,17307,34730.35,1,0,0,1,1,0,1,0,1,1,17959.91,0.0,0.0,11973.27,41906.46,0.0
164451,45835,26634.02,1,0,0,0,1,1,0,1,0,0,22995.49,0.0,0.0,0.0,39420.85,29565.64
63682,11911,12453.36,0,1,1,0,1,0,0,1,1,1,0.0,4914.7,6552.94,0.0,27850.0,0.0
138790,31803,15865.39,1,0,1,1,1,1,1,1,1,1,22780.4,0.0,15186.93,15186.93,25311.56,12655.78
90321,20698,272.26,1,0,0,0,1,1,1,0,1,0,17337.69,0.0,0.0,0.0,39009.79,13003.26
157971,37067,4403.08,1,0,0,1,1,1,1,1,0,1,29125.23,0.0,0.0,19416.82,50969.15,16989.72
88239,15691,21606.64,0,1,0,0,1,1,0,0,1,1,0.0,6367.67,0.0,0.0,29715.79,14857.9
77962,15937,8006.33,0,1,0,0,0,0,1,1,0,1,0.0,13504.67,0.0,0.0,0.0,0.0
140502,9987,31912.24,0,1,1,0,1,1,1,1,0,1,0.0,12325.34,16433.79,0.0,34921.81,34921.81
75107,3928,14798.44,0,0,1,1,1,0,1,1,1,1,0.0,0.0,9396.76,9396.76,37587.04,0.0
118532,16145,25745.23,0,0,1,0,1,1,1,0,0,1,0.0,0.0,12773.63,0.0,42578.76,21289.38
141553,36368,27810.67,1,0,0,0,1,1,0,1,1,0,19343.58,0.0,0.0,0.0,38687.17,19343.58
90900,5977,25305.65,1,0,0,0,1,1,0,1,0,0,14904.34,0.0,0.0,0.0,33534.76,11178.25
98935,27737,13675.28,0,1,0,1,1,0,1,1,0,1,0.0,7190.34,0.0,9587.12,40745.26,0.0
104201,20110,15826.88,0,1,1,0,1,0,1,1,0,1,0.0,8533.01,11377.35,0.0,48353.75,0.0
98991,14745,167.99,1,0,1,0,1,1,1,1,1,1,21019.5,0.0,14013.0,0.0,19618.2,29427.3
90149,11943,13909.22,0,1,1,1,0,1,1,1,1,0,0.0,7144.09,9525.45,9525.45,0.0,38101.8
118563,3250,22790.46,0,0,0,0,1,1,1,0,1,0,0.0,0.0,0.0,0.0,46261.27,46261.27
87443,77,19941.43,0,0,1,1,1,0,1,1,0,0,0.0,0.0,11237.43,11237.43,44949.71,0.0
161195,16158,10074.55,0,0,1,1,1,1,1,1,0,0,0.0,0.0,22493.74,22493.74,77121.4,12853.57
113353,33342,17069.82,0,1,0,0,0,1,0,1,0,1,0.0,7867.65,0.0,0.0,0.0,41960.79
104408,25597,17220.28,0,1,1,1,1,1,1,0,0,0,0.0,7698.84,10265.12,10265.12,22241.09,11120.55
52246,13621,5284.96,1,0,1,1,1,1,0,0,0,0,8335.01,0.0,5556.67,5556.67,6945.84,6945.84
149564,39962,8805.17,1,0,1,1,1,1,1,1,1,0,25199.21,0.0,16799.47,16799.47,35998.87,5999.81
142656,16139,27238.14,1,0,0,1,1,1,0,1,1,0,24819.72,0.0,0.0,16546.48,23165.07,34747.6
178476,32755,27635.18,1,0,0,0,0,1,1,1,1,0,29521.46,0.0,0.0,0.0,0.0,78723.88
111392,10941,25279.35,1,0,1,1,1,0,1,1,1,1,18792.91,0.0,12528.61,12528.61,31321.52,0.0
96142,14074,18178.91,0,0,0,1,1,0,0,1,0,1,0.0,0.0,0.0,10648.18,53240.91,0.0
197218,26238,13992.61,0,0,1,0,1,1,1,1,0,0,0.0,0.0,26164.57,0.0,98117.12,32705.71
50607,8123,4792.86,1,0,0,1,1,1,1,1,1,1,9422.78,0.0,0.0,6281.86,14657.67,7328.83
117486,8836,16725.68,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,15320.72,51069.07,25534.53
132599,23252,7920.48,0,0,0,0,1,1,0,1,1,1,0.0,0.0,0.0,0.0,67617.68,33808.84
104220,18279,9294.92,0,0,0,1,1,1,0,0,0,1,0.0,0.0,0.0,12774.35,42581.16,21290.58
123419,9624,20405.51,0,1,0,1,1,1,1,0,1,0,0.0,11673.69,0.0,15564.92,52920.71,13230.18
128364,30858,28706.29,1,0,1,0,1,1,0,0,1,1,17199.93,0.0,11466.62,0.0,22933.24,17199.93
93205,8198,17320.49,1,0,1,1,1,0,1,0,1,1,16921.63,0.0,11281.08,11281.08,28202.71,0.0
86085,13575,16458.72,1,0,0,1,1,1,1,0,1,0,14012.82,0.0,0.0,9341.88,28025.64,4670.94
170432,25964,31343.27,1,0,0,0,1,1,1,1,0,0,28281.18,0.0,0.0,0.0,56562.36,28281.18
143878,23376,2034.72,0,0,1,1,1,1,1,1,0,1,0.0,0.0,19744.55,19744.55,45130.39,33847.79
114849,34252,11195.49,1,0,0,1,1,1,1,1,1,1,17350.38,0.0,0.0,11566.92,26989.48,13494.74
156669,38988,18250.38,1,0,1,0,1,1,1,1,0,1,24857.65,0.0,16571.77,0.0,43500.9,14500.3
138642,26666,33953.0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,78023.0,0.0
122372,21380,478.89,1,0,0,1,1,1,0,1,1,0,25128.28,0.0,0.0,16752.18,43974.49,14658.16
100628,8815,8962.88,1,0,1,1,0,1,1,1,0,1,16570.02,0.0,11046.68,11046.68,0.0,44186.73
192454,30645,15960.89,0,0,1,1,1,1,0,0,1,0,0.0,0.0,24308.02,24308.02,72924.05,24308.02
199324,56934,35442.98,0,1,0,0,1,1,1,0,1,0,0.0,13368.38,0.0,0.0,53473.51,40105.13
131250,785,2028.88,0,0,1,0,1,1,0,1,0,1,0.0,0.0,21406.02,0.0,42812.04,64218.06
122773,9013,16563.84,1,0,1,0,1,1,1,1,0,1,24299.04,0.0,16199.36,0.0,28348.88,28348.88
127647,19555,4880.84,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,17201.86,57339.53,28669.77
177974,30734,47353.06,1,0,0,1,1,1,0,1,0,0,24971.74,0.0,0.0,16647.82,43700.54,14566.85
117746,14456,19348.11,1,0,0,1,1,1,1,0,1,1,20985.47,0.0,0.0,13990.31,19586.44,29379.66
186305,24450,30933.53,1,0,1,1,1,1,1,1,1,0,32730.37,0.0,21820.24,21820.24,27275.31,27275.31
79046,11064,8835.3,0,0,1,1,0,1,1,1,1,1,0.0,0.0,9857.78,9857.78,0.0,39431.13
69734,100,18858.85,1,0,1,1,1,1,1,0,0,0,12693.79,0.0,8462.52,8462.52,10578.16,10578.16
90981,10407,20473.96,0,0,1,1,1,1,1,0,0,0,0.0,0.0,10016.67,10016.67,30050.02,10016.67
149057,31165,8101.62,0,1,0,1,1,0,1,0,1,0,0.0,13723.8,0.0,18298.4,77768.19,0.0
116029,21694,22181.71,0,0,0,0,1,0,1,1,0,1,0.0,0.0,0.0,0.0,72153.29,0.0
183423,13560,8755.5,1,0,0,1,1,0,0,0,0,0,40276.88,0.0,0.0,26851.25,93979.38,0.0
54332,5573,1915.78,1,0,1,1,1,0,1,0,1,1,11710.81,0.0,7807.2,7807.2,19518.01,0.0
186543,28336,11014.3,1,0,1,1,1,1,1,0,1,1,36798.18,0.0,24532.12,24532.12,40886.86,20443.43
64790,9369,14853.73,1,0,1,0,1,1,1,0,0,1,10141.82,0.0,6761.21,0.0,18931.39,4732.85
64387,15213,489.27,1,0,0,0,1,1,1,1,0,1,12171.18,0.0,0.0,0.0,14605.42,21908.13
93062,12618,15691.22,1,0,0,1,1,0,0,1,1,0,16188.19,0.0,0.0,10792.13,37772.46,0.0
196845,21720,28925.64,1,0,0,0,1,1,0,0,1,0,36549.84,0.0,0.0,0.0,82237.14,27412.38
136952,21641,3681.54,0,1,0,0,1,1,1,0,1,1,0.0,13953.68,0.0,0.0,83722.1,13953.68
159909,38860,9309.91,1,0,1,1,0,1,1,1,1,0,22347.82,0.0,14898.55,14898.55,0.0,59594.18
100075,20306,907.79,0,1,0,0,1,1,1,1,1,1,0.0,9857.65,0.0,0.0,46002.37,23001.19
135123,22441,2857.63,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,109824.37,0.0
180122,15348,749.31,1,0,1,0,0,0,1,1,1,0,82012.35,0.0,27337.45,0.0,0.0,0.0
158250,6537,31723.75,1,0,0,0,1,1,1,1,0,1,29997.31,0.0,0.0,0.0,51423.96,38567.97
66991,719,18054.07,0,0,1,0,1,0,1,1,0,0,0.0,0.0,8036.32,0.0,40181.61,0.0
124858,8030,9352.54,0,0,1,1,1,1,0,1,0,0,0.0,0.0,17912.58,17912.58,57320.25,14330.06
144518,38529,32416.64,1,0,1,0,1,1,1,1,1,0,18393.09,0.0,12262.06,0.0,32187.91,10729.3
61507,11692,13952.56,1,0,0,0,1,1,0,1,0,1,8965.61,0.0,0.0,0.0,15369.62,11527.21
138881,34885,7442.59,0,1,0,1,1,1,1,0,1,0,0.0,12069.18,0.0,16092.24,58621.71,9770.29
183167,9899,46924.91,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,94757.32,31585.77
114058,11480,26817.74,1,0,0,0,0,0,1,1,0,1,37880.13,0.0,0.0,0.0,0.0,0.0
192591,18774,41192.12,0,0,1,0,1,1,1,0,1,1,0.0,0.0,22104.15,0.0,44208.29,66312.44
167625,49976,20556.8,1,0,0,0,1,1,1,1,1,1,24273.05,0.0,0.0,0.0,36409.57,36409.57
135311,24647,10071.04,0,1,1,1,1,0,1,1,1,0,0.0,12574.12,16765.49,16765.49,54487.85,0.0
54485,12632,13811.47,0,0,0,1,0,0,0,1,0,1,0.0,0.0,0.0,4673.59,0.0,0.0
113215,14535,6011.43,1,0,0,1,1,1,0,1,1,1,23167.14,0.0,0.0,15444.76,36037.78,18018.89
181967,11555,47966.46,0,0,0,1,1,0,1,1,0,0,0.0,0.0,0.0,20407.59,102037.95,0.0
83889,1301,15864.77,0,0,1,0,1,0,1,1,1,0,0.0,0.0,11120.54,0.0,55602.69,0.0
61430,2301,7558.18,1,0,0,1,0,1,0,1,1,1,12892.7,0.0,0.0,8595.14,0.0,25785.41
116969,15571,21156.32,1,0,1,1,1,1,1,1,1,1,20060.42,0.0,13373.61,13373.61,13373.61,20060.42
130350,14767,36152.9,1,0,1,0,1,1,0,1,1,1,19857.53,0.0,13238.35,0.0,39715.05,6619.18
163191,44077,19284.44,0,0,1,0,0,1,1,0,0,1,0.0,0.0,16638.26,0.0,0.0,66553.04
106587,12827,8877.41,1,0,0,1,0,1,0,1,1,1,21220.65,0.0,0.0,14147.1,0.0,42441.29
190074,35103,37930.31,0,0,1,0,1,0,1,0,0,0,0.0,0.0,19506.78,0.0,97533.91,0.0
58389,1093,252.16,0,0,1,1,0,1,1,0,0,1,0.0,0.0,9507.31,9507.31,0.0,38029.23
124360,11266,17362.74,1,0,1,1,0,1,1,1,0,0,22091.83,0.0,14727.89,14727.89,0.0,44183.66
192627,17794,12829.29,1,0,1,0,1,1,1,1,0,0,40500.93,0.0,27000.62,0.0,37800.87,56701.3
182753,689,4911.59,1,0,1,0,1,0,1,1,0,0,44288.1,0.0,29525.4,0.0,103338.91,0.0
78458,6795,16224.29,0,1,0,0,0,1,1,1,0,1,0.0,6929.84,0.0,0.0,0.0,36959.14
50888,14356,9962.99,0,0,1,0,1,1,0,1,0,0,0.0,0.0,4428.17,0.0,12651.91,9488.93
68696,14906,3148.14,0,1,1,0,1,1,1,0,1,1,0.0,6330.23,8440.31,0.0,14348.53,21522.79
129670,15590,24773.73,1,0,0,0,1,0,1,1,1,0,22326.57,0.0,0.0,0.0,66979.7,0.0
85939,20879,15032.96,1,0,1,1,1,0,1,0,0,0,12506.76,0.0,8337.84,8337.84,20844.6,0.0
62528,1114,1234.64,0,1,1,1,0,0,0,1,0,0,0.0,15044.84,35104.63,10029.89,0.0,0.0
85690,15772,1097.96,0,1,0,1,1,1,0,0,0,0,0.0,8602.5,0.0,11470.01,36560.65,12186.88
60174,5239,5855.06,0,1,0,1,0,1,1,1,0,0,0.0,6134.99,0.0,8179.99,0.0,32719.96
66857,18332,9272.99,1,0,0,1,1,1,1,0,0,0,9813.0,0.0,0.0,6542.0,15264.67,7632.34
115350,1105,19115.85,0,0,1,0,1,1,1,1,1,1,0.0,0.0,15854.86,0.0,63419.43,15854.86
178043,25117,44647.51,0,0,1,0,1,0,1,1,1,0,0.0,0.0,18046.41,0.0,90232.07,0.0
180088,53002,13989.98,0,1,1,0,1,1,1,1,0,1,0.0,14137.0,18849.34,0.0,40054.84,40054.84
53739,14664,1317.91,0,0,0,1,0,0,1,1,0,0,0.0,0.0,0.0,6292.85,0.0,0.0
184208,31852,16889.81,0,0,0,1,1,1,1,1,1,0,0.0,0.0,0.0,22577.7,64507.71,48380.78
152192,41509,34613.44,1,0,1,0,1,1,0,1,0,0,19017.39,0.0,12678.26,0.0,29582.61,14791.3
125805,16845,12235.34,0,0,1,0,1,1,1,0,0,1,0.0,0.0,16120.78,0.0,53735.92,26867.96
92808,20033,15305.65,1,0,1,1,0,1,1,1,0,1,13262.16,0.0,8841.44,8841.44,0.0,26524.32
60729,2853,5218.89,0,1,0,1,1,0,0,0,0,1,0.0,6582.14,0.0,8776.18,37298.79,0.0
180826,164,34323.52,0,1,1,1,1,1,0,0,0,0,0.0,18292.31,24389.75,24389.75,52844.45,26422.23
58602,10766,7309.57,1,0,1,1,1,1,1,1,1,1,10131.61,0.0,6754.4,6754.4,13508.81,3377.2
111723,30130,58.31,0,0,0,1,0,1,1,0,1,1,0.0,0.0,0.0,13589.11,0.0,54356.46
150231,14632,43204.63,0,1,0,1,1,1,0,1,1,1,0.0,11549.3,0.0,15399.06,49084.51,16361.5
103165,23046,5142.07,0,1,1,1,0,1,0,0,0,0,0.0,8330.77,11107.69,11107.69,0.0,44430.77
149280,5701,35102.19,0,1,0,1,0,1,1,1,0,1,0.0,13559.6,0.0,18079.47,0.0,72317.87
155151,39408,9987.96,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,17625.84,88129.2,0.0
96083,3475,25570.43,1,0,0,0,1,1,0,0,0,1,16759.39,0.0,0.0,0.0,43095.58,7182.6
189065,37845,19477.88,0,1,0,0,1,0,1,0,0,0,0.0,16467.76,0.0,0.0,115274.35,0.0
89848,11927,6943.27,1,0,0,1,1,0,1,0,1,1,17744.43,0.0,0.0,11829.62,41403.68,0.0
71058,17899,11014.91,1,0,0,1,0,1,1,1,1,0,9725.56,0.0,0.0,6483.71,0.0,25934.82
141163,25503,5463.55,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,73464.3,36732.15
142508,24371,16821.85,1,0,0,0,1,1,1,1,1,0,25328.79,0.0,0.0,0.0,50657.57,25328.79
128676,23888,5392.15,0,0,1,1,0,0,0,1,0,0,0.0,0.0,82829.88,16565.97,0.0,0.0
156166,23910,19474.63,1,0,1,0,1,1,1,0,0,0,28195.34,0.0,18796.89,0.0,26315.65,39473.48
113284,25204,11025.51,0,0,1,0,1,0,1,1,0,0,0.0,0.0,12842.42,0.0,64212.08,0.0
182537,44299,21421.65,1,0,0,1,1,1,1,1,0,1,29204.09,0.0,0.0,19469.39,27257.15,40885.72
127701,9214,10915.51,1,0,1,1,1,0,0,0,0,1,26892.87,0.0,17928.58,17928.58,44821.45,0.0
175465,19349,14623.59,1,0,0,0,1,0,0,0,1,1,35373.1,0.0,0.0,0.0,106119.31,0.0
182192,51198,8877.16,0,0,0,1,1,1,0,1,1,1,0.0,0.0,0.0,20352.81,50882.02,50882.02
54896,3870,2202.45,0,0,1,1,1,0,0,1,1,0,0.0,0.0,8137.26,8137.26,32549.03,0.0
52128,990,11924.18,1,0,1,1,1,1,1,1,1,1,9803.45,0.0,6535.64,6535.64,9336.62,7002.47
161771,8290,44777.07,1,0,0,0,1,1,0,1,1,0,27175.98,0.0,0.0,0.0,69881.1,11646.85
95081,9532,10961.05,1,0,1,0,0,1,0,1,1,0,18646.99,0.0,12431.32,0.0,0.0,37293.97
82632,6499,9473.76,0,0,0,0,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,44439.49
132423,13506,1999.08,1,0,1,1,1,1,1,0,0,1,29229.48,0.0,19486.32,19486.32,36536.85,12178.95
190003,2239,13734.88,1,0,1,0,0,1,1,1,0,1,43507.28,0.0,29004.85,0.0,0.0,87014.56
160529,1970,34614.93,1,0,0,1,0,1,1,0,1,1,28602.48,0.0,0.0,19068.32,0.0,76273.27
80056,8069,3890.94,1,0,1,0,1,1,0,0,0,0,17024.01,0.0,11349.34,0.0,19861.35,19861.35
112947,17375,15026.81,0,1,1,0,0,1,0,1,0,0,0.0,10068.15,13424.2,0.0,0.0,53696.79
101012,4307,5961.58,0,0,1,0,0,1,1,0,0,0,0.0,0.0,15123.9,0.0,0.0,45371.71
65982,17344,2954.95,0,0,1,1,1,1,1,1,0,1,0.0,0.0,7613.84,7613.84,20303.58,10151.79
156833,5324,148.09,1,0,0,0,0,1,1,1,1,0,37840.23,0.0,0.0,0.0,0.0,100907.27
173649,11751,11136.59,1,0,1,0,0,1,1,1,1,1,37690.35,0.0,25126.9,0.0,0.0,75380.71
56971,16671,13129.71,0,0,1,1,0,1,0,0,1,1,0.0,0.0,4528.38,4528.38,0.0,13585.15
112388,30203,22979.05,0,0,1,0,0,1,0,1,1,0,0.0,0.0,9867.66,0.0,0.0,29602.97
76180,2012,20999.51,1,0,1,1,0,1,0,1,0,0,10633.7,0.0,7089.13,7089.13,0.0,28356.53
191625,24684,40723.73,0,1,0,1,1,1,0,1,0,0,0.0,15777.16,0.0,21036.21,59602.6,29801.3
114062,31923,13603.08,0,1,1,0,1,1,0,0,1,0,0.0,8566.99,11422.65,0.0,41611.09,6935.18
57461,7050,10171.42,0,0,1,0,1,0,1,1,1,1,0.0,0.0,6706.6,0.0,33532.98,0.0
112320,3150,713.97,1,0,0,1,0,1,0,1,1,0,25028.31,0.0,0.0,16685.54,0.0,66742.17
176007,33074,15403.01,1,0,1,1,1,1,1,1,1,1,31882.5,0.0,21255.0,21255.0,35425.0,17712.5
66402,19178,1008.13,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,30810.58,15405.29
117390,32563,2917.97,0,1,1,1,1,1,1,0,0,0,0.0,10238.63,13651.5,13651.5,38029.19,6338.2
128292,5951,27342.36,1,0,1,0,1,1,1,1,0,0,23749.66,0.0,15833.11,0.0,27707.94,27707.94
60089,16443,5886.76,0,1,0,1,1,1,1,1,1,0,0.0,4719.9,0.0,6293.21,17830.75,8915.38
154187,5407,49185.91,1,0,0,1,1,0,0,1,1,1,24898.52,0.0,0.0,16599.01,58096.55,0.0
53161,5383,13495.49,1,0,0,1,1,1,0,0,1,1,8570.63,0.0,0.0,5713.75,7999.25,11998.88
178816,16547,33017.54,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,21541.91,71806.37,35903.18
73084,19895,118.86,1,0,0,1,1,0,0,1,0,0,13267.53,0.0,0.0,8845.02,30957.58,0.0
127204,4022,14875.03,1,0,1,1,0,1,0,0,1,1,21661.39,0.0,14440.93,14440.93,0.0,57763.72
73274,18011,9037.54,1,0,0,1,0,0,1,1,1,1,23112.73,0.0,0.0,7704.24,0.0,0.0
153625,34518,25743.22,1,0,0,1,1,1,1,1,0,0,23340.94,0.0,0.0,15560.63,21784.88,32677.32
72725,13927,12297.58,0,0,0,0,1,1,0,0,1,0,0.0,0.0,0.0,0.0,31000.28,15500.14
198498,25704,52379.51,1,0,1,0,1,1,1,1,1,1,30103.62,0.0,20069.08,0.0,60207.24,10034.54
80633,8956,17060.92,1,0,0,0,1,1,1,1,1,0,13654.02,0.0,0.0,0.0,35110.34,5851.72
119983,7927,35054.0,0,1,1,0,1,1,1,0,0,1,0.0,9625.25,12833.67,0.0,46751.21,7791.87
76326,13810,12173.57,1,0,1,0,1,1,1,1,0,1,12585.61,0.0,8390.4,0.0,19577.61,9788.81
58886,16636,11340.75,0,0,1,1,1,1,1,1,0,0,0.0,0.0,5151.54,5151.54,8242.47,12363.7
124655,8200,34586.34,1,0,1,1,1,0,1,1,0,0,20467.17,0.0,13644.78,13644.78,34111.94,0.0
122500,23977,8836.78,1,0,0,0,1,1,0,1,1,1,22421.56,0.0,0.0,0.0,44843.11,22421.56
60353,369,5047.85,0,0,1,1,1,0,1,0,0,0,0.0,0.0,9156.02,9156.02,36624.1,0.0
55255,6521,8360.75,1,0,0,0,0,1,0,0,0,1,10093.31,0.0,0.0,0.0,0.0,20186.62
120864,16918,1968.66,1,0,0,1,1,1,0,1,1,1,25494.33,0.0,0.0,16996.22,23794.71,35692.07
132815,12229,3889.51,0,0,1,0,1,1,1,0,0,1,0.0,0.0,19449.42,0.0,55569.76,41677.32
133970,4704,33652.23,0,1,0,1,1,1,1,0,0,0,0.0,11951.72,0.0,15935.63,45150.95,22575.47
67114,3689,5567.93,0,1,0,1,0,1,1,0,0,1,0.0,7232.13,0.0,9642.84,0.0,28928.53
169526,895,46308.44,0,0,1,1,1,1,1,1,1,0,0.0,0.0,20387.09,20387.09,61161.28,20387.09
177799,17849,10875.71,0,0,1,0,1,1,0,1,0,0,0.0,0.0,24845.72,0.0,49691.43,74537.15
61916,4929,5263.34,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,8620.61,0.0,0.0
164184,24161,14433.36,1,0,1,0,0,0,1,1,1,0,62794.82,0.0,20931.61,0.0,0.0,0.0
161745,39498,17998.3,0,1,0,0,1,0,1,0,0,0,0.0,13031.09,0.0,0.0,91217.61,0.0
73433,16463,7039.25,0,0,1,0,1,1,0,1,1,1,0.0,0.0,8321.79,0.0,16643.58,24965.38
63333,14930,4635.99,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,37514.58,6252.43
107103,2051,25391.88,0,0,1,1,1,1,1,0,1,0,0.0,0.0,13276.69,13276.69,35404.5,17702.25
85322,11482,14283.59,0,0,0,1,1,1,1,0,0,1,0.0,0.0,0.0,9926.07,19852.14,29778.21
179660,18263,19090.92,0,0,1,0,1,1,1,1,1,0,0.0,0.0,23717.68,0.0,79058.93,39529.47
60577,16289,2073.16,1,0,1,0,0,1,1,1,1,0,9741.89,0.0,6494.59,0.0,0.0,25978.36
175853,30819,15614.7,0,0,1,0,1,1,0,0,1,0,0.0,0.0,21569.88,0.0,53924.71,53924.71
60097,16213,13427.83,1,0,1,1,1,1,0,1,0,0,7614.04,0.0,5076.03,5076.03,8460.05,4230.02
71728,18127,2599.32,0,0,0,0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,34001.12
188724,6170,4004.66,0,0,1,0,1,1,0,0,0,0,0.0,0.0,29758.22,0.0,119032.89,29758.22
83161,22064,12960.36,0,0,1,0,1,1,0,0,0,0,0.0,0.0,8022.77,0.0,22922.21,17191.66
126846,14515,51.14,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,18713.31,80199.9,13366.65
160886,43579,34564.52,1,0,0,0,1,1,1,1,0,0,20685.62,0.0,0.0,0.0,46542.65,15514.22
115868,13127,14473.26,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,70614.19,17653.55
154776,2304,29315.15,0,0,1,1,0,1,1,0,0,0,0.0,0.0,20526.14,20526.14,0.0,82104.57
186648,4492,42832.6,1,0,1,1,1,1,1,1,0,1,34830.85,0.0,23220.57,23220.57,43538.56,14512.85
133941,38214,22813.46,1,0,1,0,1,0,1,0,0,0,18228.39,0.0,12152.26,0.0,42532.9,0.0
78537,4767,14741.18,1,0,0,1,1,1,0,0,0,0,14757.2,0.0,0.0,9838.14,13773.39,20660.09
103085,9274,15225.25,1,0,0,1,1,1,1,1,0,1,19646.44,0.0,0.0,13097.62,34381.27,11460.42
120436,30746,6462.24,1,0,0,0,1,1,1,1,1,0,20806.94,0.0,0.0,0.0,41613.88,20806.94
172585,41228,2661.77,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,128695.23,0.0
194512,8167,44347.5,0,0,1,0,1,0,1,0,0,1,0.0,0.0,23666.25,0.0,118331.25,0.0
119414,21569,20439.92,1,0,0,1,1,1,1,1,0,1,19351.27,0.0,0.0,12900.85,22576.48,22576.48
188448,10166,8966.74,0,1,1,1,1,1,0,1,0,1,0.0,21164.41,28219.21,28219.21,61141.62,30570.81
69140,20332,9683.7,0,1,0,0,1,1,0,1,1,0,0.0,4890.54,0.0,0.0,13693.51,20540.26
186915,38613,6242.25,0,0,0,0,1,1,0,1,1,1,0.0,0.0,0.0,0.0,106544.81,35514.94
102915,5432,18218.77,1,0,0,0,1,1,1,0,0,1,19816.06,0.0,0.0,0.0,33970.38,25477.79
177404,26423,521.02,0,1,1,0,1,1,0,1,0,0,0.0,18807.5,25076.66,0.0,85260.66,21315.16
174287,4309,4195.43,0,0,0,0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,110521.71
111092,27669,13982.89,0,0,1,1,0,1,1,0,0,1,0.0,0.0,11573.35,11573.35,0.0,46293.41
143650,17345,39308.69,0,1,0,1,1,1,0,1,1,1,0.0,10874.54,0.0,14499.38,35212.79,26409.59
162391,26658,20455.03,0,0,1,0,1,1,0,1,1,1,0.0,0.0,19212.99,0.0,38425.99,57638.99
173326,10834,1354.06,0,1,1,0,1,1,1,1,0,0,0.0,20142.24,26856.32,0.0,97833.75,16305.62
118149,19282,6555.25,1,0,0,1,1,1,1,0,0,1,23077.94,0.0,0.0,15385.29,35899.01,17949.51
179561,44654,1016.96,1,0,1,1,1,1,0,1,0,1,33472.51,0.0,22315.01,22315.01,22315.01,33472.51
84238,17347,2143.2,1,0,0,0,1,1,1,1,0,0,16186.95,0.0,0.0,0.0,27749.06,20811.79
87126,23396,6124.21,1,0,0,0,1,1,1,1,0,0,14401.45,0.0,0.0,0.0,37032.29,6172.05
94782,2278,8874.79,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,47788.12,35841.09
191710,8985,32898.71,1,0,1,0,0,0,1,1,1,1,74913.15,0.0,24971.05,0.0,0.0,0.0
137418,29976,9412.47,0,0,0,0,1,1,0,1,1,1,0.0,0.0,0.0,0.0,73522.15,24507.38
188911,29148,17151.22,1,0,0,0,1,0,0,1,1,0,35652.94,0.0,0.0,0.0,106958.83,0.0
