estate,debts,wills,husband,wives,father,mother,sons,daughters,brothers_m,sisters_m,grandfather,grandmother,share_husband,share_wife,share_father,share_mother,share_sons,share_daughters,net_estate,shares_total,distribution_check
114062,31923,13603.08,0,1,1,0,1,1,0,0,1,0,0.0,8566.99,11422.65,0.0,41611.09,6935.18,68535.92,68535.91,True
57461,7050,10171.42,0,0,1,0,1,0,1,1,1,1,0.0,0.0,6706.6,0.0,33532.98,0.0,40239.58,40239.58,True
112320,3150,713.97,1,0,0,1,0,1,0,1,1,0,25028.31,0.0,0.0,16685.54,0.0,66742.17,108456.03,108456.02,True
176007,33074,15403.01,1,0,1,1,1,1,1,1,1,1,31882.5,0.0,21255.0,21255.0,35425.0,17712.5,127529.99,127530.0,True
66402,19178,1008.13,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,30810.58,15405.29,46215.87,46215.87,True
117390,32563,2917.97,0,1,1,1,1,1,1,0,0,0,0.0,10238.63,13651.5,13651.5,38029.19,6338.2,81909.03,81909.02,True
128292,5951,27342.36,1,0,1,0,1,1,1,1,0,0,23749.66,0.0,15833.11,0.0,27707.94,27707.94,94998.64,94998.65000000001,True
60089,16443,5886.76,0,1,0,1,1,1,1,1,1,0,0.0,4719.9,0.0,6293.21,17830.75,8915.38,37759.24,37759.24,True
154187,5407,49185.91,1,0,0,1,1,0,0,1,1,1,24898.52,0.0,0.0,16599.01,58096.55,0.0,99594.09,99594.08,True
53161,5383,13495.49,1,0,0,1,1,1,0,0,1,1,8570.63,0.0,0.0,5713.75,7999.25,11998.88,34282.51,34282.509999999995,True
178816,16547,33017.54,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,21541.91,71806.37,35903.18,129251.45999999999,129251.45999999999,True
73084,19895,118.86,1,0,0,1,1,0,0,1,0,0,13267.53,0.0,0.0,8845.02,30957.58,0.0,53070.14,53070.130000000005,True
127204,4022,14875.03,1,0,1,1,0,1,0,0,1,1,21661.39,0.0,14440.93,14440.93,0.0,57763.72,108306.97,108306.97,True
73274,18011,9037.54,1,0,0,1,0,0,1,1,1,1,23112.73,0.0,0.0,7704.24,0.0,0.0,46225.46,30816.97,False
153625,34518,25743.22,1,0,0,1,1,1,1,1,0,0,23340.94,0.0,0.0,15560.63,21784.88,32677.32,93363.78,93363.76999999999,True
72725,13927,12297.58,0,0,0,0,1,1,0,0,1,0,0.0,0.0,0.0,0.0,31000.28,15500.14,46500.42,46500.42,True
198498,25704,52379.51,1,0,1,0,1,1,1,1,1,1,30103.62,0.0,20069.08,0.0,60207.24,10034.54,120414.48999999999,120414.48000000001,True
80633,8956,17060.92,1,0,0,0,1,1,1,1,1,0,13654.02,0.0,0.0,0.0,35110.34,5851.72,54616.08,54616.08,True
119983,7927,35054.0,0,1,1,0,1,1,1,0,0,1,0.0,9625.25,12833.67,0.0,46751.21,7791.87,77002.0,77002.0,True
76326,13810,12173.57,1,0,1,0,1,1,1,1,0,1,12585.61,0.0,8390.4,0.0,19577.61,9788.81,50342.43,50342.43,True
58886,16636,11340.75,0,0,1,1,1,1,1,1,0,0,0.0,0.0,5151.54,5151.54,8242.47,12363.7,30909.25,30909.25,True
124655,8200,34586.34,1,0,1,1,1,0,1,1,0,0,20467.17,0.0,13644.78,13644.78,34111.94,0.0,81868.66,81868.67,True
122500,23977,8836.78,1,0,0,0,1,1,0,1,1,1,22421.56,0.0,0.0,0.0,44843.11,22421.56,89686.22,89686.23,True
60353,369,5047.85,0,0,1,1,1,0,1,0,0,0,0.0,0.0,9156.02,9156.02,36624.1,0.0,54936.15,54936.14,True
55255,6521,8360.75,1,0,0,0,0,1,0,0,0,1,10093.31,0.0,0.0,0.0,0.0,20186.62,40373.25,30279.93,False
120864,16918,1968.66,1,0,0,1,1,1,0,1,1,1,25494.33,0.0,0.0,16996.22,23794.71,35692.07,101977.34,101977.33000000002,True
132815,12229,3889.51,0,0,1,0,1,1,1,0,0,1,0.0,0.0,19449.42,0.0,55569.76,41677.32,116696.49,116696.5,True
133970,4704,33652.23,0,1,0,1,1,1,1,0,0,0,0.0,11951.72,0.0,15935.63,45150.95,22575.47,95613.76999999999,95613.76999999999,True
67114,3689,5567.93,0,1,0,1,0,1,1,0,0,1,0.0,7232.13,0.0,9642.84,0.0,28928.53,57857.07,45803.5,False
169526,895,46308.44,0,0,1,1,1,1,1,1,1,0,0.0,0.0,20387.09,20387.09,61161.28,20387.09,122322.56,122322.54999999999,True
177799,17849,10875.71,0,0,1,0,1,1,0,1,0,0,0.0,0.0,24845.72,0.0,49691.43,74537.15,149074.29,149074.3,True
61916,4929,5263.34,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,8620.61,0.0,0.0,51723.66,8620.61,False
164184,24161,14433.36,1,0,1,0,0,0,1,1,1,0,62794.82,0.0,20931.61,0.0,0.0,0.0,125589.64,83726.43,False
161745,39498,17998.3,0,1,0,0,1,0,1,0,0,0,0.0,13031.09,0.0,0.0,91217.61,0.0,104248.7,104248.7,True
73433,16463,7039.25,0,0,1,0,1,1,0,1,1,1,0.0,0.0,8321.79,0.0,16643.58,24965.38,49930.75,49930.75,True
63333,14930,4635.99,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,37514.58,6252.43,43767.01,43767.01,True
107103,2051,25391.88,0,0,1,1,1,1,1,0,1,0,0.0,0.0,13276.69,13276.69,35404.5,17702.25,79660.12,79660.13,True
85322,11482,14283.59,0,0,0,1,1,1,1,0,0,1,0.0,0.0,0.0,9926.07,19852.14,29778.21,59556.41,59556.42,True
179660,18263,19090.92,0,0,1,0,1,1,1,1,1,0,0.0,0.0,23717.68,0.0,79058.93,39529.47,142306.08000000002,142306.08,True
60577,16289,2073.16,1,0,1,0,0,1,1,1,1,0,9741.89,0.0,6494.59,0.0,0.0,25978.36,42214.84,42214.84,True
175853,30819,15614.7,0,0,1,0,1,1,0,0,1,0,0.0,0.0,21569.88,0.0,53924.71,53924.71,129419.3,129419.29999999999,True
60097,16213,13427.83,1,0,1,1,1,1,0,1,0,0,7614.04,0.0,5076.03,5076.03,8460.05,4230.02,30456.17,30456.17,True
71728,18127,2599.32,0,0,0,0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,34001.12,51001.68,34001.12,False
188724,6170,4004.66,0,0,1,0,1,1,0,0,0,0,0.0,0.0,29758.22,0.0,119032.89,29758.22,178549.34,178549.33,True
83161,22064,12960.36,0,0,1,0,1,1,0,0,0,0,0.0,0.0,8022.77,0.0,22922.21,17191.66,48136.64,48136.64,True
126846,14515,51.14,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,18713.31,80199.9,13366.65,112279.86,112279.85999999999,True
160886,43579,34564.52,1,0,0,0,1,1,1,1,0,0,20685.62,0.0,0.0,0.0,46542.65,15514.22,82742.48000000001,82742.49,True
115868,13127,14473.26,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,70614.19,17653.55,88267.74,88267.74,True
154776,2304,29315.15,0,0,1,1,0,1,1,0,0,0,0.0,0.0,20526.14,20526.14,0.0,82104.57,123156.85,123156.85,True
186648,4492,42832.6,1,0,1,1,1,1,1,1,0,1,34830.85,0.0,23220.57,23220.57,43538.56,14512.85,139323.4,139323.4,True
133941,38214,22813.46,1,0,1,0,1,0,1,0,0,0,18228.39,0.0,12152.26,0.0,42532.9,0.0,72913.54000000001,72913.55,True
78537,4767,14741.18,1,0,0,1,1,1,0,0,0,0,14757.2,0.0,0.0,9838.14,13773.39,20660.09,59028.82,59028.81999999999,True
103085,9274,15225.25,1,0,0,1,1,1,1,1,0,1,19646.44,0.0,0.0,13097.62,34381.27,11460.42,78585.75,78585.74999999999,True
120436,30746,6462.24,1,0,0,0,1,1,1,1,1,0,20806.94,0.0,0.0,0.0,41613.88,20806.94,83227.76,83227.76,True
172585,41228,2661.77,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,128695.23,0.0,128695.23,128695.23,True
194512,8167,44347.5,0,0,1,0,1,0,1,0,0,1,0.0,0.0,23666.25,0.0,118331.25,0.0,141997.5,141997.5,True
119414,21569,20439.92,1,0,0,1,1,1,1,1,0,1,19351.27,0.0,0.0,12900.85,22576.48,22576.48,77405.08,77405.08,True
188448,10166,8966.74,0,1,1,1,1,1,0,1,0,1,0.0,21164.41,28219.21,28219.21,61141.62,30570.81,169315.26,169315.25999999998,True
69140,20332,9683.7,0,1,0,0,1,1,0,1,1,0,0.0,4890.54,0.0,0.0,13693.51,20540.26,39124.3,39124.31,True
186915,38613,6242.25,0,0,0,0,1,1,0,1,1,1,0.0,0.0,0.0,0.0,106544.81,35514.94,142059.75,142059.75,True
102915,5432,18218.77,1,0,0,0,1,1,1,0,0,1,19816.06,0.0,0.0,0.0,33970.38,25477.79,79264.23,79264.23000000001,True
177404,26423,521.02,0,1,1,0,1,1,0,1,0,0,0.0,18807.5,25076.66,0.0,85260.66,21315.16,150459.98,150459.98,True
174287,4309,4195.43,0,0,0,0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,110521.71,165782.57,110521.71,False
111092,27669,13982.89,0,0,1,1,0,1,1,0,0,1,0.0,0.0,11573.35,11573.35,0.0,46293.41,69440.11,69440.11,True
143650,17345,39308.69,0,1,0,1,1,1,0,1,1,1,0.0,10874.54,0.0,14499.38,35212.79,26409.59,86996.31,86996.3,True
162391,26658,20455.03,0,0,1,0,1,1,0,1,1,1,0.0,0.0,19212.99,0.0,38425.99,57638.99,115277.97,115277.97,True
173326,10834,1354.06,0,1,1,0,1,1,1,1,0,0,0.0,20142.24,26856.32,0.0,97833.75,16305.62,161137.94,161137.93,True
118149,19282,6555.25,1,0,0,1,1,1,1,0,0,1,23077.94,0.0,0.0,15385.29,35899.01,17949.51,92311.75,92311.74999999999,True
179561,44654,1016.96,1,0,1,1,1,1,0,1,0,1,33472.51,0.0,22315.01,22315.01,22315.01,33472.51,133890.04,133890.05,True
84238,17347,2143.2,1,0,0,0,1,1,1,1,0,0,16186.95,0.0,0.0,0.0,27749.06,20811.79,64747.8,64747.8,True
87126,23396,6124.21,1,0,0,0,1,1,1,1,0,0,14401.45,0.0,0.0,0.0,37032.29,6172.05,57605.79,57605.79000000001,True
94782,2278,8874.79,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,47788.12,35841.09,83629.20999999999,83629.20999999999,True
191710,8985,32898.71,1,0,1,0,0,0,1,1,1,1,74913.15,0.0,24971.05,0.0,0.0,0.0,149826.29,99884.2,False
137418,29976,9412.47,0,0,0,0,1,1,0,1,1,1,0.0,0.0,0.0,0.0,73522.15,24507.38,98029.53,98029.53,True
188911,29148,17151.22,1,0,0,0,1,0,0,1,1,0,35652.94,0.0,0.0,0.0,106958.83,0.0,142611.78,142611.77000000002,True
79336,15182,12859.59,1,0,1,1,1,0,0,0,0,1,12823.6,0.0,8549.07,8549.07,21372.67,0.0,51294.41,51294.409999999996,True
129172,20391,9935.31,0,0,1,1,1,0,1,0,0,1,0.0,0.0,16474.28,16474.28,65897.13,0.0,98845.69,98845.69,True
74169,11240,10744.23,1,0,0,1,1,1,1,1,0,1,13046.19,0.0,0.0,8697.46,26092.39,4348.73,52184.770000000004,52184.770000000004,True
117325,17686,25660.41,1,0,1,1,1,1,1,0,1,0,18494.65,0.0,12329.76,12329.76,24659.53,6164.88,73978.59,73978.58000000002,True
169492,48504,11309.67,0,0,0,1,1,1,0,1,1,0,0.0,0.0,0.0,18279.72,60932.41,30466.2,109678.33,109678.33,True
76627,21241,7225.04,1,0,0,1,1,1,0,1,0,0,12040.24,0.0,0.0,8026.83,18729.26,9364.63,48160.96,48160.96,True
95905,18170,13045.38,1,0,1,0,1,1,1,1,0,1,16172.41,0.0,10781.6,0.0,21563.21,16172.41,64689.62,64689.630000000005,True
114542,3919,22403.37,1,0,0,1,1,1,0,0,0,1,22054.91,0.0,0.0,14703.27,20584.58,30876.87,88219.63,88219.63,True
134749,14299,1109.33,1,0,0,0,1,0,0,0,0,1,29835.17,0.0,0.0,0.0,89505.5,0.0,119340.67,119340.67,True
173112,17302,7684.05,1,0,0,1,1,1,0,0,0,1,37031.49,0.0,0.0,24687.66,69125.44,17281.36,148125.95,148125.95,True
143193,10139,36126.16,1,0,1,0,1,1,1,1,1,0,24231.96,0.0,16154.64,0.0,42405.93,14135.31,96927.84,96927.84,True
155780,19171,33315.24,1,0,1,1,0,1,1,0,1,0,20658.75,0.0,13772.5,13772.5,0.0,55090.01,103293.76000000001,103293.76000000001,True
170419,47905,36651.26,1,0,1,1,0,1,1,1,0,0,17172.55,0.0,11448.37,11448.37,0.0,45793.46,85862.73999999999,85862.75,True
87416,16641,18330.04,1,0,0,0,0,0,1,1,0,0,26222.48,0.0,0.0,0.0,0.0,0.0,52444.96,26222.48,False
165654,36282,33103.8,0,1,0,1,1,0,1,1,0,0,0.0,12033.52,0.0,16044.7,68189.98,0.0,96268.2,96268.2,True
107662,24273,10358.11,1,0,0,0,1,0,1,0,0,0,18257.72,0.0,0.0,0.0,54773.17,0.0,73030.89,73030.89,True
96982,16310,4527.68,0,1,0,0,1,1,1,1,1,0,0.0,9518.04,0.0,0.0,44417.52,22208.76,76144.32,76144.31999999999,True
87815,16202,17030.11,1,0,0,1,1,1,0,1,1,0,13645.72,0.0,0.0,9097.15,25472.02,6368.0,54582.89,54582.89,True
152221,24952,16052.43,0,0,1,1,1,0,1,1,0,0,0.0,0.0,18536.1,18536.1,74144.38,0.0,111216.57,111216.58,True
184832,28251,27450.92,1,0,1,1,1,1,1,1,0,1,32282.52,0.0,21521.68,21521.68,26902.1,26902.1,129130.08,129130.08000000002,True
195591,28362,25083.49,1,0,1,0,1,0,0,1,0,0,35536.38,0.0,23690.92,0.0,82918.21,0.0,142145.51,142145.51,True
101431,26762,2927.98,1,0,1,0,1,0,1,1,1,1,17935.26,0.0,11956.84,0.0,41848.93,0.0,71741.02,71741.03,True
199517,16349,13928.45,0,1,0,0,1,1,1,1,0,0,0.0,21154.94,0.0,0.0,84619.77,63464.83,169239.55,169239.54,True
63900,18931,8720.46,0,1,0,1,1,0,1,1,0,1,0.0,4531.07,0.0,6041.42,25676.05,0.0,36248.54,36248.54,True
85301,2706,26147.0,1,0,1,0,1,1,1,0,1,0,14112.0,0.0,9408.0,0.0,21952.0,10976.0,56448.0,56448.0,True
151116,15674,32397.33,0,0,1,1,1,1,0,0,0,1,0.0,0.0,17174.11,17174.11,54957.16,13739.29,103044.67,103044.67000000001,True
163721,22207,39027.02,1,0,1,1,0,1,1,1,0,1,20497.4,0.0,13664.93,13664.93,0.0,54659.72,102486.98000000001,102486.98000000001,True
175678,39558,9244.95,0,0,1,0,1,0,1,1,0,0,0.0,0.0,21145.84,0.0,105729.21,0.0,126875.05,126875.05,True
73024,20235,16457.37,1,0,0,0,0,1,1,1,0,1,9082.91,0.0,0.0,0.0,0.0,24221.09,36331.630000000005,33304.0,False
179168,37529,16884.43,1,0,1,1,1,1,1,1,0,0,31188.64,0.0,20792.43,20792.43,20792.43,31188.64,124754.57,124754.56999999999,True
56868,16772,10805.25,1,0,1,1,1,1,0,1,1,1,7322.69,0.0,4881.79,4881.79,10460.98,1743.5,29290.75,29290.75,True
171270,35155,1903.25,1,0,0,1,0,1,1,1,0,1,30971.94,0.0,0.0,20647.96,0.0,82591.85,134211.75,134211.75,True
137676,34602,18239.44,0,0,1,0,0,1,1,0,1,1,0.0,0.0,14139.09,0.0,0.0,42417.28,84834.56,56556.369999999995,False
196078,31989,45827.4,1,0,0,0,1,1,0,1,1,1,29565.4,0.0,0.0,0.0,35478.48,53217.72,118261.6,118261.6,True
196235,30673,45656.27,0,1,1,0,1,1,0,1,0,1,0.0,14988.22,19984.29,0.0,48533.27,36399.95,119905.73000000001,119905.73,True
103419,28379,199.93,0,0,1,1,1,1,1,0,1,0,0.0,0.0,12473.35,12473.35,42765.75,7127.63,74840.07,74840.08,True
112001,27129,8042.12,1,0,0,1,1,0,1,0,1,1,19207.47,0.0,0.0,12804.98,44817.43,0.0,76829.88,76829.88,True
140473,1093,41013.07,0,1,0,0,1,1,1,1,1,1,0.0,12295.87,0.0,0.0,49183.47,36887.6,98366.93,98366.94,True
61177,16703,6229.05,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,6374.16,12748.32,19122.47,38244.95,38244.95,True
76293,4241,17270.26,0,1,0,1,1,0,1,1,1,0,0.0,6847.72,0.0,9130.29,38803.73,0.0,54781.740000000005,54781.740000000005,True
146471,5753,11154.94,1,0,0,0,1,0,0,1,1,0,32390.76,0.0,0.0,0.0,97172.29,0.0,129563.06,129563.04999999999,True
77966,12439,9594.1,1,0,1,0,1,0,1,1,1,1,13983.23,0.0,9322.15,0.0,32627.53,0.0,55932.9,55932.909999999996,True
185401,42068,2371.4,0,0,0,0,1,1,1,0,1,0,0.0,0.0,0.0,0.0,80549.49,60412.11,140961.6,140961.6,True
63958,9407,11542.07,1,0,1,0,1,1,1,1,1,1,10752.23,0.0,7168.15,0.0,16725.7,8362.85,43008.93,43008.93,True
62254,5675,9909.31,0,1,0,1,0,1,0,1,1,0,0.0,5833.71,0.0,7778.28,0.0,31113.13,46669.69,44725.12,False
167679,30258,35415.73,0,0,0,0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,51002.63,51002.63,102005.26999999999,102005.26,True
170956,15393,28.9,1,0,1,0,1,0,0,1,0,1,38883.53,0.0,25922.35,0.0,90728.23,0.0,155534.1,155534.11,True
61169,9973,4025.62,0,1,0,0,1,1,1,0,0,1,0.0,5896.3,0.0,0.0,27516.06,13758.03,47170.38,47170.39,True
159100,31849,39000.72,0,0,1,0,1,1,0,0,1,1,0.0,0.0,14708.38,0.0,49027.93,24513.97,88250.28,88250.28,True
155727,27529,10088.3,0,0,0,1,1,1,1,1,1,0,0.0,0.0,0.0,19684.95,65616.5,32808.25,118109.7,118109.7,True
51669,11229,11669.19,0,1,1,1,1,0,1,0,1,0,0.0,3596.35,4795.13,4795.13,15584.19,0.0,28770.809999999998,28770.800000000003,True
75495,15870,8587.78,0,0,1,1,1,0,1,1,0,0,0.0,0.0,8506.2,8506.2,34024.81,0.0,51037.22,51037.21,True
85197,2489,18371.43,1,0,1,1,1,1,0,1,0,1,16084.14,0.0,10722.76,10722.76,10722.76,16084.14,64336.57,64336.560000000005,True
149019,41096,28402.38,0,1,1,1,1,1,1,1,0,1,0.0,9940.08,13253.44,13253.44,28715.78,14357.89,79520.62,79520.63,True
122176,5859,26490.74,1,0,1,1,1,1,1,1,0,1,22456.56,0.0,14971.04,14971.04,14971.04,22456.57,89826.26,89826.25,True
138515,16092,4913.22,1,0,0,1,0,1,1,0,1,1,27117.64,0.0,0.0,18078.43,0.0,72313.71,117509.78,117509.78,True
185280,30526,8921.83,0,0,1,0,0,1,1,1,0,1,0.0,0.0,24305.36,0.0,0.0,97221.45,145832.17,121526.81,False
61407,16687,11316.32,0,1,1,1,1,0,0,1,1,1,0.0,4175.46,5567.28,5567.28,18093.66,0.0,33403.68,33403.68,True
63613,12189,3885.92,0,0,1,0,1,1,1,1,0,0,0.0,0.0,7923.01,0.0,22637.18,16977.89,47538.08,47538.08,True
124066,30491,1919.71,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,78561.68,13093.61,91655.29,91655.29,True
154902,7019,22662.91,1,0,0,1,0,1,1,0,0,1,28896.94,0.0,0.0,19264.63,0.0,77058.52,125220.09,125220.09,True
80808,2119,8468.07,1,0,1,1,1,0,1,0,0,1,17555.23,0.0,11703.49,11703.49,29258.72,0.0,70220.93,70220.93,True
83366,23722,11400.25,1,0,1,1,1,1,1,1,0,1,12060.94,0.0,8040.62,8040.62,10050.78,10050.78,48243.75,48243.74,True
197364,44766,42208.02,1,0,0,0,0,1,1,1,0,0,27597.5,0.0,0.0,0.0,0.0,55194.99,110389.98000000001,82792.48999999999,False
133499,13306,10132.35,1,0,0,0,1,1,0,1,0,1,27515.16,0.0,0.0,0.0,61909.12,20636.37,110060.65,110060.65,True
193228,1613,21699.11,0,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,28319.32,94397.72,47198.86,169915.89,169915.90000000002,True
121764,30700,24035.2,0,0,1,1,0,1,1,0,1,0,0.0,0.0,11171.47,11171.47,0.0,44685.87,67028.8,67028.81,True
199120,205,9635.24,1,0,1,0,1,0,1,1,1,0,47319.94,0.0,31546.63,0.0,110413.19,0.0,189279.76,189279.76,True
76549,16460,10781.15,0,0,1,1,1,1,1,1,1,1,0.0,0.0,8217.97,8217.97,24653.93,8217.98,49307.85,49307.84999999999,True
194786,41739,25374.19,0,1,0,0,1,1,1,0,1,1,0.0,15959.1,0.0,0.0,55856.85,55856.85,127672.81,127672.79999999999,True
169123,7788,40666.27,1,0,1,1,1,1,1,1,0,0,30167.18,0.0,20111.46,20111.46,37708.98,12569.66,120668.73000000001,120668.74000000002,True
159725,17844,20736.15,0,0,0,1,0,1,1,1,1,1,0.0,0.0,0.0,20190.81,0.0,60572.43,121144.85,80763.24,False
83423,62,11821.36,0,1,0,1,1,0,0,1,1,0,0.0,8942.45,0.0,11923.27,50673.91,0.0,71539.64,71539.63,True
116942,32664,576.6,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,71744.06,11957.34,83701.4,83701.4,True
174256,17876,2792.91,1,0,1,1,1,1,0,1,0,0,38396.77,0.0,25597.85,25597.85,42663.08,21331.54,153587.09,153587.09,True
139542,23657,25129.49,0,1,0,1,1,1,0,0,1,1,0.0,11344.44,0.0,15125.92,42856.77,21428.38,90755.51,90755.51000000001,True
72744,11506,9311.93,0,0,0,1,1,1,0,0,1,1,0.0,0.0,0.0,8654.34,24726.7,18545.03,51926.07,51926.07,True
92367,12034,3535.72,0,0,0,1,1,1,1,1,0,1,0.0,0.0,0.0,12799.55,54855.2,9142.53,76797.28,76797.28,True
113594,30155,13465.96,1,0,0,0,1,1,1,1,0,0,17493.26,0.0,0.0,0.0,29988.45,22491.33,69973.04000000001,69973.04000000001,True
98096,23312,17960.56,0,0,0,0,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,37882.29,56823.44,37882.29,False
120658,11793,21871.51,0,0,1,0,1,1,1,1,0,1,0.0,0.0,14498.92,0.0,48329.72,24164.86,86993.49,86993.5,True
118655,21270,28728.27,1,0,0,1,0,0,0,1,0,0,34328.36,0.0,0.0,11442.79,0.0,0.0,68656.73,45771.15,False
116659,31900,21070.86,1,0,1,1,1,1,1,0,0,0,15922.03,0.0,10614.69,10614.69,10614.69,15922.04,63688.14,63688.14000000001,True
175289,2277,49584.69,1,0,1,1,1,1,1,1,1,1,30856.83,0.0,20571.22,20571.22,29387.45,22040.59,123427.31,123427.31,True
147466,31314,27194.41,1,0,1,1,0,1,1,1,0,1,20528.67,0.0,13685.78,13685.78,0.0,41057.35,88957.59,88957.57999999999,True
107392,8815,9175.55,1,0,1,1,0,1,1,1,1,0,17880.29,0.0,11920.19,11920.19,0.0,47680.77,89401.45,89401.44,True
177476,9824,27314.86,0,0,0,0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,93558.09,46779.05,140337.14,140337.14,True
147391,26230,37887.14,1,0,1,0,1,1,1,1,0,1,20818.47,0.0,13878.98,0.0,19430.57,29145.85,83273.86,83273.87,True
72983,4929,20553.35,0,1,0,1,1,1,1,1,1,0,0.0,5937.58,0.0,7916.77,22430.86,11215.43,47500.65,47500.64,True
54638,7396,27.93,0,0,1,1,1,1,0,1,0,0,0.0,0.0,7869.01,7869.01,26979.47,4496.58,47214.07,47214.07000000001,True
123890,8598,9757.24,1,0,1,0,1,1,0,1,0,1,26383.69,0.0,17589.13,0.0,41041.3,20520.65,105534.76,105534.76999999999,True
134304,30625,1354.05,0,1,1,1,1,1,0,1,0,1,0.0,12790.62,17054.16,17054.16,44340.81,11085.2,102324.95,102324.95,True
107505,13803,2905.71,1,0,0,1,0,1,1,1,0,0,20952.99,0.0,0.0,13968.66,0.0,55874.64,90796.29,90796.29000000001,True
109164,12044,19714.79,1,0,0,1,1,1,0,0,0,0,19351.3,0.0,0.0,12900.87,33864.78,11288.26,77405.20999999999,77405.20999999999,True
54922,769,2848.06,1,0,0,1,1,1,1,1,1,0,12826.24,0.0,0.0,8550.82,23942.31,5985.58,51304.94,51304.95,True
148127,40598,32707.38,1,0,0,0,1,1,1,1,0,1,18705.4,0.0,0.0,0.0,37410.81,18705.4,74821.62,74821.61,True
105537,20718,18065.7,0,0,1,0,1,1,1,1,0,1,0.0,0.0,11125.55,0.0,27813.88,27813.88,66753.3,66753.31,True
138687,41464,3855.35,0,0,1,1,0,1,1,0,0,0,0.0,0.0,15561.27,15561.27,0.0,62245.1,93367.65,93367.64,True
109461,3205,22062.04,1,0,0,1,0,1,1,1,1,1,21048.49,0.0,0.0,14032.33,0.0,42096.98,84193.95999999999,77177.8,False
81692,11360,187.67,1,0,1,1,1,1,1,1,1,0,17536.08,0.0,11690.72,11690.72,25051.55,4175.26,70144.33,70144.33,True
77597,13611,4700.73,1,0,1,1,1,1,1,0,0,1,14821.32,0.0,9880.88,9880.88,21173.31,3528.89,59285.270000000004,59285.28,True
69671,13157,16695.71,0,0,0,0,1,1,1,0,1,0,0.0,0.0,0.0,0.0,31854.63,7963.66,39818.29,39818.29,True
76143,17866,6888.43,1,0,0,1,1,1,0,1,1,1,12847.14,0.0,0.0,8564.76,19984.44,9992.22,51388.57,51388.56,True
60744,5948,4015.84,1,0,0,0,0,0,1,1,0,0,25390.08,0.0,0.0,0.0,0.0,0.0,50780.16,25390.08,False
151789,43126,33576.81,0,1,0,1,0,1,1,1,1,1,0.0,9385.77,0.0,12514.36,0.0,37543.1,75086.19,59443.229999999996,False
161832,13239,37967.05,0,0,1,1,0,1,0,1,1,0,0.0,0.0,18437.66,18437.66,0.0,73750.63,110625.95,110625.95000000001,True
189857,37557,40039.96,1,0,1,1,1,1,0,0,0,1,28065.01,0.0,18710.01,18710.01,35081.26,11693.75,112260.04000000001,112260.04000000001,True
149076,29894,1752.45,1,0,0,0,1,0,1,1,1,0,29357.39,0.0,0.0,0.0,88072.16,0.0,117429.55,117429.55,True
177948,42605,45012.6,1,0,1,1,1,0,0,1,1,1,22582.6,0.0,15055.07,15055.07,37637.67,0.0,90330.4,90330.41,True
184511,2956,22233.5,0,0,1,1,1,1,1,0,1,0,0.0,0.0,26553.58,26553.58,91040.86,15173.48,159321.5,159321.50000000003,True
147977,8922,39751.23,1,0,0,0,1,1,1,0,1,1,24825.94,0.0,0.0,0.0,49651.88,24825.94,99303.76999999999,99303.76,True
67712,12906,13822.65,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,6830.56,34152.79,0.0,40983.35,40983.35,True
83999,24087,7220.51,0,0,0,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,52691.49,0.0,52691.49,52691.49,True
107272,6349,24617.7,0,0,1,0,0,1,0,1,0,0,0.0,0.0,12717.55,0.0,0.0,38152.65,76305.3,50870.2,False
74490,11991,11101.99,0,1,0,1,1,1,1,1,1,0,0.0,6424.63,0.0,8566.17,24270.81,12135.41,51397.01,51397.020000000004,True
94176,22577,21557.98,0,0,1,1,1,1,1,0,0,1,0.0,0.0,8340.17,8340.17,22240.45,11120.23,50041.020000000004,50041.020000000004,True
125662,19716,16898.16,1,0,1,1,1,1,1,1,0,0,22261.96,0.0,14841.31,14841.31,29682.61,7420.65,89047.84,89047.84,True
199409,23575,51609.67,1,0,1,1,1,0,0,1,0,0,31056.08,0.0,20704.06,20704.06,51760.14,0.0,124224.33,124224.34,True
133982,37309,4238.36,0,0,1,0,1,1,1,1,0,0,0.0,0.0,15405.77,0.0,30811.55,46217.32,92434.64,92434.64,True
