text,estate,total_assets,debts,funeral_expenses,bequests,wife,husband,sons,daughters,father,mother,brothers,sisters,grandchildren
"The estate is worth $628,377.04. It has debts of $87,736.83, funeral expenses of $3,734.32, a bequest of $176,665.83. Survivors include: a husband, 3 son(s), 2 daughter(s), a father, a mother, 2 brother(s), 1 grandchild(ren)",360240.0600000002,628377.04,87736.83,3734.32,176665.83,0,1,3,2,1,1,2,0,1
"The estate is worth $868,506.87. It has debts of $68,895.55, funeral expenses of $5,582.64, a bequest of $234,360.99. Survivors include: a husband, 3 son(s), 2 daughter(s), a father, 3 brother(s), 3 sister(s), 2 grandchild(ren)",559667.69,868506.87,68895.55,5582.64,234360.99,0,1,3,2,1,0,3,3,2
"The estate is worth $690,230.33. It has debts of $32,804.15, funeral expenses of $6,984.95, a bequest of $149,766.58. Survivors include: a wife, 4 son(s), 3 daughter(s), a mother, 3 brother(s), 2 sister(s)",500674.65,690230.33,32804.15,6984.95,149766.58,1,0,4,3,0,1,3,2,0
"The estate is worth $528,124.77. It has debts of $59,965.71, funeral expenses of $8,698.52, a bequest of $10,892.50. Survivors include: 2 son(s), 5 daughter(s), a mother, 1 sister(s), 2 grandchild(ren)",448568.04,528124.77,59965.71,8698.52,10892.5,0,0,2,5,0,1,0,1,2
"The estate is worth $808,141.23. It has debts of $8,637.61, funeral expenses of $3,432.35, a bequest of $173,616.76. Survivors include: a husband, 4 daughter(s), a mother, 1 brother(s), 3 sister(s), 2 grandchild(ren)",622454.51,808141.23,8637.61,3432.35,173616.76,0,1,0,4,0,1,1,3,2
"The estate is worth $364,762.74. It has debts of $87,644.60, funeral expenses of $3,212.79, a bequest of $78,587.54. Survivors include: a wife, 5 daughter(s), a mother, 1 sister(s)",195317.81000000008,364762.74,87644.6,3212.79,78587.54,1,0,0,5,0,1,0,1,0
"The estate is worth $653,750.92. It has debts of $154,153.59, funeral expenses of $4,476.01, a bequest of $113,196.53. Survivors include: a husband, 3 son(s), 5 daughter(s), a mother, 1 sister(s)",381924.79,653750.92,154153.59,4476.01,113196.53,0,1,3,5,0,1,0,1,0
"The estate is worth $602,803.87. It has debts of $125,071.10, funeral expenses of $4,021.16, a bequest of $134,501.04. Survivors include: a wife, 4 son(s), 1 daughter(s), 3 brother(s), 1 sister(s)",339210.57000000007,602803.87,125071.1,4021.16,134501.04,1,0,4,1,0,0,3,1,0
"The estate is worth $881,266.86. It has debts of $214,704.54, funeral expenses of $2,608.87, a bequest of $117,176.38. Survivors include: a husband, 3 son(s), 4 daughter(s), a father, a mother, 2 brother(s), 3 sister(s), 1 grandchild(ren)",546777.07,881266.86,214704.54,2608.87,117176.38,0,1,3,4,1,1,2,3,1
"The estate is worth $341,004.36. It has debts of $53,422.36, funeral expenses of $8,035.45, a bequest of $40,636.72. Survivors include: a wife, 1 son(s), 2 daughter(s), a mother, 3 brother(s), 3 sister(s), 1 grandchild(ren)",238909.83,341004.36,53422.36,8035.45,40636.72,1,0,1,2,0,1,3,3,1
"The estate is worth $779,959.04. It has debts of $181,775.15, funeral expenses of $4,131.34, a bequest of $124,114.38. Survivors include: 2 daughter(s), a mother, 2 sister(s), 2 grandchild(ren)",469938.17,779959.04,181775.15,4131.34,124114.38,0,0,0,2,0,1,0,2,2
"The estate is worth $342,570.74. It has debts of $33,186.67, funeral expenses of $1,515.98, a bequest of $33,786.54. Survivors include: a wife, 3 son(s), 3 daughter(s), a father, 2 brother(s), 2 sister(s), 2 grandchild(ren)",274081.55000000005,342570.74,33186.67,1515.98,33786.54,1,0,3,3,1,0,2,2,2
"The estate is worth $679,580.79. It has debts of $99,673.30, funeral expenses of $7,047.18, a bequest of $43,087.72. Survivors include: 4 son(s), 4 daughter(s), 1 brother(s), 1 sister(s), 2 grandchild(ren)",529772.59,679580.79,99673.3,7047.18,43087.72,0,0,4,4,0,0,1,1,2
"The estate is worth $564,461.74. It has debts of $108,210.17, funeral expenses of $6,510.03, a bequest of $53,408.14. Survivors include: a husband, 2 son(s), 2 daughter(s), 2 brother(s), 2 sister(s)",396333.4,564461.74,108210.17,6510.03,53408.14,0,1,2,2,0,0,2,2,0
"The estate is worth $116,627.03. It has debts of $24,913.95, funeral expenses of $5,989.08, a bequest of $24,634.28. Survivors include: a husband, 2 son(s), 5 daughter(s), a mother, 1 brother(s), 1 grandchild(ren)",61089.72,116627.03,24913.95,5989.08,24634.28,0,1,2,5,0,1,1,0,1
"The estate is worth $587,210.01. It has debts of $70,592.23, funeral expenses of $9,997.19, a bequest of $119,350.32. Survivors include: a wife, 1 son(s), 1 daughter(s), a father, 2 brother(s), 3 sister(s)",387270.27,587210.01,70592.23,9997.19,119350.32,1,0,1,1,1,0,2,3,0
"The estate is worth $794,025.30. It has debts of $63,405.24, funeral expenses of $4,218.83, a bequest of $210,383.57. Survivors include: a wife, 1 son(s), 3 daughter(s), a mother, 2 brother(s)",516017.6600000001,794025.3,63405.24,4218.83,210383.57,1,0,1,3,0,1,2,0,0
"The estate is worth $430,952.07. It has debts of $787.28, funeral expenses of $3,988.99, a bequest of $131,650.94. Survivors include: a husband, 5 daughter(s), a father, a mother, 3 brother(s), 2 grandchild(ren)",294524.86,430952.07,787.28,3988.99,131650.94,0,1,0,5,1,1,3,0,2
"The estate is worth $984,965.06. It has debts of $142,693.44, funeral expenses of $4,561.19, a bequest of $129,085.83. Survivors include: 3 son(s), 3 daughter(s), a father, 3 brother(s), 1 sister(s), 1 grandchild(ren)",708624.6000000002,984965.06,142693.44,4561.19,129085.83,0,0,3,3,1,0,3,1,1
"The estate is worth $754,610.97. It has debts of $144,343.12, funeral expenses of $8,309.63, a bequest of $44,735.02. Survivors include: a husband, 4 son(s), 3 daughter(s), a mother, 3 sister(s)",557223.2,754610.97,144343.12,8309.63,44735.02,0,1,4,3,0,1,0,3,0
"The estate is worth $494,430.05. It has debts of $47,964.90, funeral expenses of $7,666.47, a bequest of $75,712.35. Survivors include: a wife, 4 son(s), 4 daughter(s), a father, a mother, 2 brother(s), 1 sister(s)",363086.33,494430.05,47964.9,7666.47,75712.35,1,0,4,4,1,1,2,1,0
"The estate is worth $551,442.78. It has debts of $42,716.55, funeral expenses of $8,105.69, a bequest of $137,492.88. Survivors include: a husband, 2 son(s), 5 daughter(s), a father, a mother, 3 brother(s), 1 sister(s), 1 grandchild(ren)",363127.66,551442.78,42716.55,8105.69,137492.88,0,1,2,5,1,1,3,1,1
"The estate is worth $175,810.61. It has debts of $36,893.60, funeral expenses of $5,245.26, a bequest of $42,570.03. Survivors include: a husband, 3 son(s), a father, 1 sister(s), 2 grandchild(ren)",91101.71999999996,175810.61,36893.6,5245.26,42570.03,0,1,3,0,1,0,0,1,2
"The estate is worth $635,626.90. It has debts of $50,890.27, funeral expenses of $4,450.15, a bequest of $181,507.87. Survivors include: 2 son(s), 2 daughter(s), a father, 2 grandchild(ren)",398778.61,635626.9,50890.27,4450.15,181507.87,0,0,2,2,1,0,0,0,2
"The estate is worth $684,120.08. It has debts of $32,515.03, funeral expenses of $8,417.82, a bequest of $85,436.74. Survivors include: a husband, 1 son(s), 2 daughter(s), 2 brother(s), 2 sister(s), 2 grandchild(ren)",557750.49,684120.08,32515.03,8417.82,85436.74,0,1,1,2,0,0,2,2,2
"The estate is worth $939,528.04. It has debts of $221,718.77, funeral expenses of $9,115.15, a bequest of $119,379.96. Survivors include: a husband, 5 son(s), 3 daughter(s), a mother, 1 brother(s), 2 sister(s)",589314.16,939528.04,221718.77,9115.15,119379.96,0,1,5,3,0,1,1,2,0
"The estate is worth $158,033.18. It has debts of $4,375.22, funeral expenses of $5,152.19, a bequest of $148.76. Survivors include: a wife, 3 daughter(s), 3 brother(s), 2 sister(s), 2 grandchild(ren)",148357.00999999998,158033.18,4375.22,5152.19,148.76,1,0,0,3,0,0,3,2,2
"The estate is worth $858,892.50. It has debts of $2,100.64, funeral expenses of $1,585.65, a bequest of $178,025.62. Survivors include: a husband, 2 son(s), 1 daughter(s), a mother, 3 brother(s), 1 sister(s)",677180.59,858892.5,2100.64,1585.65,178025.62,0,1,2,1,0,1,3,1,0
"The estate is worth $942,000.53. It has debts of $214,505.07, funeral expenses of $7,011.85, a bequest of $189,213.47. Survivors include: a husband, 5 son(s), 3 daughter(s), a mother, 1 sister(s), 2 grandchild(ren)",531270.14,942000.53,214505.07,7011.85,189213.47,0,1,5,3,0,1,0,1,2
"The estate is worth $373,192.57. It has debts of $4,171.97, funeral expenses of $2,005.97, a bequest of $12,172.57. Survivors include: 3 son(s), 3 daughter(s), a father, a mother, 1 brother(s), 2 sister(s), 1 grandchild(ren)",354842.06000000006,373192.57,4171.97,2005.97,12172.57,0,0,3,3,1,1,1,2,1
"The estate is worth $863,023.27. It has debts of $122,685.03, funeral expenses of $1,356.01, a bequest of $27,851.44. Survivors include: 5 daughter(s), a father, a mother, 3 sister(s), 2 grandchild(ren)",711130.79,863023.27,122685.03,1356.01,27851.44,0,0,0,5,1,1,0,3,2
"The estate is worth $153,671.42. It has debts of $30,774.29, funeral expenses of $6,024.80, a bequest of $11,388.31. Survivors include: a husband, 3 son(s), 1 sister(s), 1 grandchild(ren)",105484.02,153671.42,30774.29,6024.8,11388.31,0,1,3,0,0,0,0,1,1
"The estate is worth $988,793.36. It has debts of $52,009.06, funeral expenses of $2,382.59, a bequest of $186,928.41. Survivors include: 3 son(s), 5 daughter(s), a father, a mother, 3 brother(s), 3 sister(s)",747473.3,988793.36,52009.06,2382.59,186928.41,0,0,3,5,1,1,3,3,0
"The estate is worth $533,050.28. It has debts of $85,127.96, funeral expenses of $3,177.42, a bequest of $42,941.85. Survivors include: a husband, 2 son(s), 4 daughter(s), a mother, 3 brother(s), 2 grandchild(ren)",401803.0500000001,533050.28,85127.96,3177.42,42941.85,0,1,2,4,0,1,3,0,2
"The estate is worth $673,640.77. It has debts of $144,462.06, funeral expenses of $3,338.77, a bequest of $24,195.22. Survivors include: 4 son(s), 2 daughter(s), a mother, 1 brother(s), 1 grandchild(ren)",501644.72,673640.77,144462.06,3338.77,24195.22,0,0,4,2,0,1,1,0,1
"The estate is worth $556,785.84. It has debts of $40,680.26, funeral expenses of $7,859.22, a bequest of $67,426.81. Survivors include: a wife, 1 son(s), 1 daughter(s), a father, a mother, 2 brother(s), 1 sister(s)",440819.55,556785.84,40680.26,7859.22,67426.81,1,0,1,1,1,1,2,1,0
"The estate is worth $582,782.42. It has debts of $81,107.45, funeral expenses of $6,031.07, a bequest of $49,600.35. Survivors include: a wife, 2 son(s), 1 daughter(s), a father, a mother, 1 brother(s), 3 sister(s), 1 grandchild(ren)",446043.5500000001,582782.42,81107.45,6031.07,49600.35,1,0,2,1,1,1,1,3,1
"The estate is worth $741,790.77. It has debts of $184,677.15, funeral expenses of $5,056.67, a bequest of $95,030.45. Survivors include: 2 son(s), 1 daughter(s), a father, 2 brother(s), 2 sister(s), 2 grandchild(ren)",457026.5,741790.77,184677.15,5056.67,95030.45,0,0,2,1,1,0,2,2,2
"The estate is worth $940,109.96. It has debts of $228,726.25, funeral expenses of $4,932.80, a bequest of $159,835.57. Survivors include: a husband, 5 daughter(s), a father, 2 brother(s), 2 sister(s), 1 grandchild(ren)",546615.3399999999,940109.96,228726.25,4932.8,159835.57,0,1,0,5,1,0,2,2,1
"The estate is worth $236,719.24. It has debts of $53,974.93, funeral expenses of $5,334.81, a bequest of $1,863.43. Survivors include: 4 daughter(s), a mother, 3 brother(s), 2 sister(s), 2 grandchild(ren)",175546.07,236719.24,53974.93,5334.81,1863.43,0,0,0,4,0,1,3,2,2
"The estate is worth $958,672.21. It has debts of $156,988.55, funeral expenses of $9,332.46, a bequest of $97,969.30. Survivors include: a wife, 1 son(s), 2 daughter(s), a father, a mother, 1 sister(s), 1 grandchild(ren)",694381.8999999999,958672.21,156988.55,9332.46,97969.3,1,0,1,2,1,1,0,1,1
"The estate is worth $107,172.64. It has debts of $6,407.91, funeral expenses of $6,294.58, a bequest of $22,509.53. Survivors include: a wife, 4 son(s), 2 daughter(s), a mother, 3 brother(s), 1 grandchild(ren)",71960.62,107172.64,6407.91,6294.58,22509.53,1,0,4,2,0,1,3,0,1
"The estate is worth $877,156.09. It has debts of $3,759.40, funeral expenses of $8,723.67, a bequest of $11,465.69. Survivors include: 4 son(s), 1 daughter(s), a mother, 3 brother(s)",853207.33,877156.09,3759.4,8723.67,11465.69,0,0,4,1,0,1,3,0,0
"The estate is worth $573,651.57. It has debts of $14,402.91, funeral expenses of $9,142.29, a bequest of $61,504.11. Survivors include: a husband, 1 son(s), 2 daughter(s), a father, 1 sister(s), 2 grandchild(ren)",488602.2599999999,573651.57,14402.91,9142.29,61504.11,0,1,1,2,1,0,0,1,2
"The estate is worth $492,471.37. It has debts of $57,391.50, funeral expenses of $1,097.60, a bequest of $110,811.22. Survivors include: a husband, 5 son(s), a mother, 1 sister(s), 1 grandchild(ren)",323171.05000000005,492471.37,57391.5,1097.6,110811.22,0,1,5,0,0,1,0,1,1
"The estate is worth $904,010.61. It has debts of $23,259.47, funeral expenses of $1,999.78, a bequest of $102,320.07. Survivors include: a wife, 4 son(s), 5 daughter(s), a father, 1 sister(s), 1 grandchild(ren)",776431.29,904010.61,23259.47,1999.78,102320.07,1,0,4,5,1,0,0,1,1
"The estate is worth $830,404.65. It has debts of $47,695.63, funeral expenses of $2,701.65, a bequest of $220,659.03. Survivors include: 2 son(s), 5 daughter(s), 1 brother(s), 2 grandchild(ren)",559348.34,830404.65,47695.63,2701.65,220659.03,0,0,2,5,0,0,1,0,2
"The estate is worth $485,252.52. It has debts of $92,188.76, funeral expenses of $2,123.30, a bequest of $116,837.75. Survivors include: a husband, 3 son(s), 1 daughter(s), a father, a mother, 3 brother(s), 2 sister(s)",274102.71,485252.52,92188.76,2123.3,116837.75,0,1,3,1,1,1,3,2,0
"The estate is worth $359,782.11. It has debts of $39,719.93, funeral expenses of $9,151.98, a bequest of $27,740.01. Survivors include: a husband, 1 daughter(s), a father, 1 grandchild(ren)",283170.19,359782.11,39719.93,9151.98,27740.01,0,1,0,1,1,0,0,0,1
"The estate is worth $517,122.31. It has debts of $70,711.49, funeral expenses of $8,672.86, a bequest of $28,270.69. Survivors include: a wife, 5 son(s), 5 daughter(s), 3 brother(s), 1 sister(s), 1 grandchild(ren)",409467.27,517122.31,70711.49,8672.86,28270.69,1,0,5,5,0,0,3,1,1
"The estate is worth $624,547.13. It has debts of $69,279.25, funeral expenses of $8,656.55, a bequest of $162,961.07. Survivors include: a wife, 5 son(s), 2 daughter(s), a father, a mother, 3 brother(s), 3 sister(s), 1 grandchild(ren)",383650.26,624547.13,69279.25,8656.55,162961.07,1,0,5,2,1,1,3,3,1
"The estate is worth $393,541.18. It has debts of $4,926.00, funeral expenses of $3,701.09, a bequest of $66,480.38. Survivors include: 4 son(s), 1 daughter(s), 3 brother(s), 2 sister(s), 1 grandchild(ren)",318433.71,393541.18,4926.0,3701.09,66480.38,0,0,4,1,0,0,3,2,1
"The estate is worth $205,100.22. It has debts of $48,920.20, funeral expenses of $4,919.40, a bequest of $49,280.00. Survivors include: a wife, 1 son(s), 1 daughter(s), 3 brother(s), 2 sister(s), 2 grandchild(ren)",101980.62000000002,205100.22,48920.2,4919.4,49280.0,1,0,1,1,0,0,3,2,2
"The estate is worth $80,444.68. It has debts of $10,437.19, funeral expenses of $5,751.75, a bequest of $3,055.33. Survivors include: a wife, 3 son(s), a father, a mother, 1 sister(s)",61200.40999999999,80444.68,10437.19,5751.75,3055.33,1,0,3,0,1,1,0,1,0
"The estate is worth $69,358.44. It has debts of $6,802.96, funeral expenses of $9,327.18, a bequest of $16,296.02. Survivors include: 3 son(s), 1 daughter(s), a mother, 3 brother(s), 1 sister(s)",36932.28,69358.44,6802.96,9327.18,16296.02,0,0,3,1,0,1,3,1,0
"The estate is worth $959,190.74. It has debts of $19,529.75, funeral expenses of $5,162.69, a bequest of $304,738.55. Survivors include: a husband, 4 son(s), 3 daughter(s), a father, 1 sister(s)",629759.75,959190.74,19529.75,5162.69,304738.55,0,1,4,3,1,0,0,1,0
"The estate is worth $314,886.71. It has debts of $310.92, funeral expenses of $9,360.84, a bequest of $35,176.97. Survivors include: 5 daughter(s), a father, a mother, 3 sister(s), 2 grandchild(ren)",270037.98,314886.71,310.92,9360.84,35176.97,0,0,0,5,1,1,0,3,2
"The estate is worth $976,762.88. It has debts of $148,556.01, funeral expenses of $7,309.65, a bequest of $216,443.30. Survivors include: 5 daughter(s), a mother, 2 brother(s), 3 sister(s), 2 grandchild(ren)",604453.9199999999,976762.88,148556.01,7309.65,216443.3,0,0,0,5,0,1,2,3,2
"The estate is worth $639,185.60. It has debts of $25,397.87, funeral expenses of $3,250.22, a bequest of $22,130.67. Survivors include: 1 son(s), 3 daughter(s), a father, a mother, 3 sister(s)",588406.84,639185.6,25397.87,3250.22,22130.67,0,0,1,3,1,1,0,3,0
"The estate is worth $740,437.73. It has debts of $141,951.28, funeral expenses of $1,042.01, a bequest of $173,944.94. Survivors include: a wife, 4 son(s), 4 daughter(s), a mother, 2 brother(s), 2 grandchild(ren)",423499.5,740437.73,141951.28,1042.01,173944.94,1,0,4,4,0,1,2,0,2
"The estate is worth $845,055.79. It has debts of $200,287.38, funeral expenses of $3,160.47, a bequest of $51,205.07. Survivors include: a husband, 3 son(s), 5 daughter(s), a father, a mother, 2 brother(s)",590402.8700000001,845055.79,200287.38,3160.47,51205.07,0,1,3,5,1,1,2,0,0
"The estate is worth $284,318.53. It has debts of $3,332.12, funeral expenses of $8,174.61, a bequest of $50,473.46. Survivors include: a wife, 1 son(s), 4 daughter(s), a father, a mother, 2 sister(s), 1 grandchild(ren)",222338.34000000003,284318.53,3332.12,8174.61,50473.46,1,0,1,4,1,1,0,2,1
"The estate is worth $896,886.60. It has debts of $33,620.39, funeral expenses of $5,846.46, a bequest of $65,359.13. Survivors include: 4 son(s), 3 daughter(s)",792060.62,896886.6,33620.39,5846.46,65359.13,0,0,4,3,0,0,0,0,0
"The estate is worth $693,928.53. It has debts of $139,020.96, funeral expenses of $5,885.65, a bequest of $154,738.46. Survivors include: a wife, 5 son(s), 4 daughter(s), a mother, 3 brother(s), 1 sister(s)",394283.4600000001,693928.53,139020.96,5885.65,154738.46,1,0,5,4,0,1,3,1,0
"The estate is worth $404,878.64. It has debts of $5,813.59, funeral expenses of $8,989.23, a bequest of $19,579.98. Survivors include: a husband, 4 daughter(s), a mother, 1 brother(s), 1 sister(s)",370495.84,404878.64,5813.59,8989.23,19579.98,0,1,0,4,0,1,1,1,0
"The estate is worth $527,819.52. It has debts of $34,843.35, funeral expenses of $5,397.80, a bequest of $130,593.30. Survivors include: a wife, 5 daughter(s), a mother, 1 brother(s), 1 sister(s), 1 grandchild(ren)",356985.07000000007,527819.52,34843.35,5397.8,130593.3,1,0,0,5,0,1,1,1,1
